Hãng Sản Xuất,Độ Dày,Trọng Lượng,RAM,Bộ Nhớ,Dung Lượng Pin,Hệ Điều Hành,Giá Bán,Hãng CPU,Số Lõi,Xung nhịp tối đa,Cache,Loại Màn Hình,Độ Phân Giải,Số Cổng Giao Tiếp,Hãng GPU,Phân Loại
apple,11.3,1.24,24.0,512.0,18.0,macos,36990000.0,m3,10.0,6.0,24.0,led/retina,2560x1600,2,apple gpu,Thiết kế đồ họa / Multimedia
apple,36.0,1.18,48.0,512.0,61.154671717171716,macos,44590000.0,m4,12.0,4.0,30.0,none,1366x768,5,apple gpu,Thiết kế đồ họa / Multimedia
hp,18.0,1.6,16.0,512.0,61.154671717171716,win 11,14990000.0,i5,10.0,4.6,12.0,none,1366x768,3,intel,Kỹ thuật / Lập trình
dell,18.0,1.8,8.0,1024.0,61.154671717171716,win 11,13290000.0,i5,10.0,4.4,12.0,none,1920x1080,2,intel,Kỹ thuật / Lập trình
asus,17.7,1.7,8.0,512.0,42.0,win 11,9990000.0,i3,6.0,6.0,10.0,led,1920x1080,3,intel,Thiết kế đồ họa / Multimedia
apple,36.0,1.18,24.0,512.0,61.154671717171716,macos,24990000.0,m4,10.0,6.0,24.0,none,2560x1600,5,apple gpu,Thiết kế đồ họa / Multimedia
lenovo,22.7,2.4,24.0,1024.0,60.0,win 11,28490000.0,ryzen 7,8.0,4.5,16.0,ips,1920x1080,6,nvidia,Kỹ thuật / Lập trình
msi,25.0,2.3,16.0,512.0,61.154671717171716,win 11,15490000.0,i5,8.0,4.4,12.0,none,1920x1080,3,nvidia,Gaming
lg,11.5,1.2,16.0,512.0,72.0,win 11,24990000.0,ultra 7,12.0,5.6,24.0,ips,1920x1200,5,intel,Di động / Mỏng nhẹ / Ultrabook
asus,24.5,2.3,16.0,2048.0,90.0,win 11,24490000.0,ryzen 7,8.0,4.5,20.0,ips,1920x1080,5,nvidia,Gaming
apple,15.5,1.56,24.0,512.0,72.4,macos,44490000.0,m4,10.0,6.0,24.0,retina,1366x768,3,apple gpu,Thiết kế đồ họa / Multimedia
dell,18.0,1.8,8.0,1024.0,61.154671717171716,win 11,10290000.0,i3,6.0,4.4,10.0,led,1920x1080,2,intel,Thiết kế đồ họa / Multimedia
hp,23.5,2.3,16.0,512.0,61.154671717171716,win 11,24490000.0,i7,16.0,5.0,30.0,ips,1920x1080,4,nvidia,Kỹ thuật / Lập trình
lenovo,19.5,1.5,32.0,1024.0,70.0,win 11,22490000.0,ryzen 7,8.0,4.75,16.0,ips,1366x768,5,amd,Kỹ thuật / Lập trình
asus,17.7,1.7,16.0,512.0,42.0,win 11,11890000.0,ryzen 5,4.0,4.3,4.0,ips,1920x1080,2,amd,Di động / Mỏng nhẹ / Ultrabook
asus,24.0,2.3,16.0,512.0,90.0,win 11,34990000.0,i9,10.0,4.6,16.0,none,2560x1440,0,nvidia,Gaming
asus,24.0,2.1,16.0,512.0,70.0,win 11,21490000.0,i5,8.0,4.5,18.0,none,1920x1080,5,nvidia,Gaming
lenovo,22.7,2.4,24.0,1024.0,60.0,win 11,20490000.0,ryzen 5,4.0,4.2,8.0,ips,1920x1080,6,nvidia,Văn phòng / Học tập
lenovo,19.5,1.6,16.0,1024.0,42.0,win 11,11990000.0,ryzen 7,8.0,4.3,8.0,ips,1920x1080,3,amd,Kỹ thuật / Lập trình
asus,25.9,1.8,16.0,1024.0,73.0,win 11,41490000.0,ryzen 9,8.0,5.2,24.0,ips,1366x768,5,nvidia,Gaming
acer,19.5,1.7,16.0,4096.0,57.0,win 11,19290000.0,ryzen 5,6.0,4.55,16.0,led,,5,nvidia,Gaming
msi,25.0,2.3,16.0,512.0,61.154671717171716,win 11,16490000.0,i5,8.0,4.4,12.0,none,1920x1080,4,intel,Gaming
hp,18.0,1.6,8.0,256.0,61.154671717171716,win 11,9690000.0,i3,6.0,4.4,6.0,none,1366x768,3,intel,Văn phòng / Học tập
asus,17.7,1.7,16.0,512.0,42.0,win 11,15690000.0,i5,8.0,4.6,12.0,ips,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
lenovo,25.9,2.5,32.0,1024.0,80.0,win 11,50990000.0,i9,24.0,5.8,36.0,ips,1366x768,5,nvidia,Gaming
hp,17.9,1.75,16.0,512.0,61.154671717171716,win 11,23290000.0,core 5,10.0,5.0,24.0,none,1920x1080,3,intel,Laptop 2 trong 1 / Cảm ứng
asus,17.7,1.7,16.0,512.0,50.0,win 11,17190000.0,i5,12.0,4.7,18.0,ips,1366x768,4,intel,Di động / Mỏng nhẹ / Ultrabook
apple,36.0,1.18,16.0,512.0,61.154671717171716,macos,19690000.0,m4,10.0,6.0,24.0,none,2560x1600,5,apple gpu,Thiết kế đồ họa / Multimedia
apple,11.3,1.24,16.0,512.0,18.0,macos,32490000.0,m3,10.0,6.0,24.0,led/retina,2560x1600,2,apple gpu,Thiết kế đồ họa / Multimedia
dell,18.0,1.7,16.0,1024.0,41.0,no os,15690000.0,i5,10.0,4.6,12.0,wva,1920x1080,3,intel,Kỹ thuật / Lập trình
asus,18.0,1.5,16.0,512.0,42.0,win 11,13290000.0,i5,12.0,4.4,12.0,none,1920x1080,4,intel,Kỹ thuật / Lập trình
hp,23.5,2.3,16.0,512.0,61.154671717171716,win 11,19490000.0,ryzen 5,6.0,5.0,16.0,none,1920x1080,4,nvidia,Gaming
apple,15.5,1.56,36.0,512.0,72.4,none,57990000.0,m3,12.0,3.7,30.0,none,1366x768,3,apple gpu,Thiết kế đồ họa / Multimedia
lenovo,19.5,1.6,16.0,1024.0,52.5,win 11,15990000.0,ryzen 5,6.0,4.3,16.0,ips,1920x1080,3,amd,Văn phòng / Học tập
dell,18.0,1.8,16.0,1024.0,61.154671717171716,win 11,18990000.0,i7,8.0,4.0,12.0,led,1920x1080,2,intel,Thiết kế đồ họa / Multimedia
apple,11.3,1.24,16.0,512.0,18.0,macos,36990000.0,m3,10.0,6.0,24.0,led,2560x1600,2,apple gpu,Thiết kế đồ họa / Multimedia
lenovo,15.0,0.8,16.0,1024.0,65.0,win 11,20990000.0,i7,4.0,4.7,12.0,ips,2560x1440,2,intel,Thiết kế đồ họa / Multimedia
apple,11.3,1.24,16.0,512.0,61.154671717171716,macos,31990000.0,m3,8.0,3.7,24.0,none,2560x1600,0,apple gpu,Thiết kế đồ họa / Multimedia
apple,36.0,1.18,16.0,512.0,61.154671717171716,none,15990000.0,m2,8.0,3.5,16.0,none,3840x2160,3,none,Thiết kế đồ họa / Multimedia
asus,13.9,1.4,32.0,1024.0,72.0,win 11,41990000.0,ultra 7,8.0,4.8,12.0,ips,1366x768,4,intel,Di động / Mỏng nhẹ / Ultrabook
asus,17.7,1.7,16.0,512.0,50.0,win 11,20490000.0,i7,14.0,5.0,24.0,ips,1366x768,4,intel,Di động / Mỏng nhẹ / Ultrabook
lenovo,22.7,2.4,24.0,1024.0,60.0,win 11,31990000.0,i7,14.0,4.9,24.0,ips,1920x1080,6,nvidia,Kỹ thuật / Lập trình
acer,17.9,1.6,24.0,512.0,58.0,win 11,14490000.0,i5,8.0,4.4,12.0,ips,1366x768,3,intel,Di động / Mỏng nhẹ / Ultrabook
dell,18.0,1.8,16.0,1024.0,42.0,win 11,26990000.0,core 7,4.0,5.0,24.0,none,1920x1080,2,nvidia,Văn phòng / Học tập
hp,16.9,1.6,16.0,512.0,61.154671717171716,win 11,26690000.0,ultra 5,12.0,4.3,12.0,ips,1366x768,4,intel,Laptop 2 trong 1 / Cảm ứng
lenovo,22.7,2.4,12.0,1024.0,57.0,win 11,19490000.0,i5,8.0,4.4,12.0,ips,1920x1080,4,nvidia,Kỹ thuật / Lập trình
asus,24.0,2.3,16.0,1024.0,90.0,win 11,34990000.0,i7,14.0,4.9,24.0,ips,1366x768,6,intel,Gaming
lenovo,22.7,2.4,12.0,1024.0,60.0,win 11,25490000.0,ryzen 7,8.0,4.5,16.0,ips,1920x1080,5,nvidia,Kỹ thuật / Lập trình
lenovo,17.1,1.8,16.0,2048.0,71.0,win 11,17590000.0,i5,8.0,4.6,12.0,ips,1920x1080,7,intel,Di động / Mỏng nhẹ / Ultrabook
acer,22.9,2.2,8.0,1024.0,61.154671717171716,win 11,15490000.0,i5,8.0,4.4,12.0,none,1366x768,5,nvidia,Kỹ thuật / Lập trình
asus,24.5,2.3,16.0,1024.0,48.0,win 11,16990000.0,ryzen 7,8.0,4.5,16.0,none,1920x1080,2,nvidia,Gaming
asus,17.7,1.7,16.0,512.0,42.0,win 11,12390000.0,ryzen 5,4.0,4.3,4.0,none,1920x1080,4,amd,Di động / Mỏng nhẹ / Ultrabook
msi,25.0,2.3,24.0,512.0,61.154671717171716,win 11,19990000.0,i7,14.0,5.0,24.0,none,1920x1080,4,intel,Gaming
lenovo,19.9,1.6,16.0,1024.0,47.0,win 11,19990000.0,i5,8.0,4.6,12.0,ips,1920x1080,4,intel,Kỹ thuật / Lập trình
hp,18.0,1.6,16.0,512.0,61.154671717171716,win 11,12990000.0,ryzen 5,6.0,4.3,16.0,none,1366x768,3,amd,Văn phòng / Học tập
lenovo,20.4,1.8,16.0,1024.0,47.0,win 11,18990000.0,i5,8.0,4.6,12.0,ips,1920x1080,6,intel,Kỹ thuật / Lập trình
lenovo,14.9,1.4,16.0,1024.0,65.0,win 11,24990000.0,ultra 5,14.0,4.5,18.0,ips,1366x768,4,intel,Di động / Mỏng nhẹ / Ultrabook
asus,17.7,1.7,16.0,512.0,42.0,win 11,17290000.0,i7,10.0,4.9,24.0,ips,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
asus,17.7,1.7,16.0,512.0,42.0,win 11,14390000.0,i5,10.0,4.6,12.0,ips,1920x1080,3,intel,Di động / Mỏng nhẹ / Ultrabook
asus,13.9,1.4,32.0,512.0,75.0,win 11,28990000.0,ryzen 7,8.0,5.0,24.0,ips,1366x768,3,amd,Di động / Mỏng nhẹ / Ultrabook
lenovo,22.7,2.4,12.0,512.0,60.0,win 11,19290000.0,i5,8.0,4.4,12.0,ips,1920x1080,3,nvidia,Kỹ thuật / Lập trình
lenovo,19.5,1.7,16.0,1024.0,38.0,win 11,13790000.0,i5,8.0,4.6,12.0,ips,1920x1080,6,intel,Kỹ thuật / Lập trình
acer,19.5,1.7,16.0,2048.0,61.154671717171716,win 11,24790000.0,i5,8.0,4.6,12.0,led,,4,nvidia,Gaming
apple,11.5,4.5,16.0,512.0,61.154671717171716,macos,38990000.0,m4,8.0,4.0,16.0,retina,4480x2520,3,apple gpu,Thiết kế đồ họa / Multimedia
lenovo,19.5,1.5,32.0,1024.0,60.0,win 11,21990000.0,i5,8.0,4.6,12.0,ips,1366x768,5,intel,Kỹ thuật / Lập trình
asus,17.9,1.9,16.0,512.0,75.0,win 11,24990000.0,ultra 7,16.0,4.8,24.0,ips,1366x768,3,intel,Di động / Mỏng nhẹ / Ultrabook
apple,15.5,1.56,24.0,1024.0,72.4,macos,49990000.0,m4,10.0,6.0,24.0,retina,1366x768,3,apple gpu,Thiết kế đồ họa / Multimedia
lenovo,17.1,1.6,16.0,2048.0,60.0,win 11,17990000.0,i5,8.0,4.6,12.0,ips,1920x1080,7,intel,Di động / Mỏng nhẹ / Ultrabook
lenovo,19.2,1.5,16.0,1024.0,38.0,no os,13790000.0,i5,8.0,4.6,12.0,ips,1920x1080,5,intel,Kỹ thuật / Lập trình
lenovo,19.9,1.6,16.0,1024.0,47.0,win 11,19990000.0,i5,8.0,4.6,12.0,none,1920x1080,6,intel,Kỹ thuật / Lập trình
lenovo,19.5,1.5,16.0,1024.0,60.0,win 11,15790000.0,i5,8.0,4.6,12.0,ips,1920x1080,4,intel,Kỹ thuật / Lập trình
asus,24.0,2.3,16.0,1024.0,90.0,win 11,31990000.0,i7,14.0,4.9,24.0,ips,1366x768,5,nvidia,Gaming
apple,15.5,1.56,48.0,1024.0,100.0,macos,101990000.0,m4,16.0,4.0,36.0,retina,1366x768,3,apple gpu,Thiết kế đồ họa / Multimedia
asus,13.9,1.4,32.0,1024.0,75.0,win 11,34990000.0,ultra 9,16.0,5.4,24.0,ips,1366x768,4,intel,Di động / Mỏng nhẹ / Ultrabook
apple,11.3,1.24,16.0,512.0,61.154671717171716,macos,31990000.0,m3,8.0,3.7,24.0,none,2560x1600,0,apple gpu,Thiết kế đồ họa / Multimedia
apple,90.0,2.7,96.0,1024.0,61.154671717171716,macos,115990000.0,none,28.0,4.6,36.0,none,5120x2880,5,none,Thiết kế đồ họa / Multimedia
acer,19.5,1.7,16.0,2048.0,61.154671717171716,win 11,28990000.0,i7,10.0,4.9,24.0,led,,3,nvidia,Gaming
hp,17.9,1.75,32.0,512.0,61.154671717171716,win 11,17590000.0,i5,10.0,4.6,12.0,none,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
asus,18.0,1.5,8.0,256.0,42.0,win 11,9990000.0,i3,6.0,4.5,10.0,none,1920x1080,3,intel,Văn phòng / Học tập
dell,17.9,1.7,16.0,1024.0,61.154671717171716,win 11,16290000.0,i5,10.0,4.4,12.0,none,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
lenovo,22.7,2.4,24.0,1024.0,60.0,win 11,29990000.0,i7,14.0,4.9,24.0,ips,1920x1080,6,nvidia,Kỹ thuật / Lập trình
dell,18.0,1.8,16.0,512.0,61.154671717171716,win 11,17490000.0,i5,8.0,4.6,12.0,none,1920x1080,2,intel,Kỹ thuật / Lập trình
apple,15.5,1.56,36.0,1024.0,72.0,macos,77990000.0,m3,14.0,3.7,16.0,none,1366x768,3,apple gpu,Thiết kế đồ họa / Multimedia
dell,18.0,1.8,16.0,1024.0,61.154671717171716,win 11,13990000.0,i5,10.0,4.4,12.0,none,1920x1080,2,intel,Kỹ thuật / Lập trình
lenovo,22.7,2.4,12.0,1024.0,60.0,win 11,23990000.0,i5,8.0,4.4,12.0,ips,1920x1080,6,nvidia,Kỹ thuật / Lập trình
acer,22.9,2.2,16.0,1024.0,50.0,win 11,16490000.0,i7,14.0,4.7,24.0,none,1920x1080,5,nvidia,Gaming
asus,17.7,1.7,8.0,512.0,42.0,win 11,10490000.0,i3,6.0,4.5,10.0,ips,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
asus,17.7,1.7,16.0,512.0,50.0,win 11,18490000.0,i7,8.0,4.7,24.0,ips,1366x768,3,intel,Di động / Mỏng nhẹ / Ultrabook
asus,13.9,1.4,32.0,1024.0,75.0,win 11,31990000.0,ultra 7,12.0,5.6,24.0,ips,1366x768,3,intel,Di động / Mỏng nhẹ / Ultrabook
asus,24.5,2.3,16.0,2048.0,90.0,win 11,26490000.0,ryzen 7,8.0,4.5,20.0,ips,1920x1080,5,nvidia,Gaming
dell,18.0,1.8,16.0,1024.0,61.154671717171716,win 11,22490000.0,i7,10.0,5.0,24.0,none,1920x1080,1,intel,Kỹ thuật / Lập trình
hp,23.5,2.3,32.0,512.0,61.154671717171716,win 11,20490000.0,ryzen 5,6.0,5.0,16.0,none,1920x1080,4,nvidia,Văn phòng / Học tập
lenovo,25.9,2.5,32.0,1024.0,80.0,win 11,44990000.0,i9,24.0,5.8,36.0,ips,1366x768,5,nvidia,Gaming
asus,14.9,1.6,32.0,1024.0,75.0,win 11,30990000.0,ryzen 9,12.0,5.1,36.0,ips,1366x768,4,amd,Di động / Mỏng nhẹ / Ultrabook
lenovo,19.5,1.5,16.0,1024.0,57.0,win 11,21090000.0,ultra 5,14.0,4.5,18.0,ips,1366x768,5,intel,Kỹ thuật / Lập trình
asus,24.5,2.3,32.0,1024.0,90.0,win 11,31490000.0,i7,10.0,4.9,24.0,ips,1920x1080,6,intel,Gaming
dell,18.0,1.8,16.0,512.0,61.154671717171716,win 11,24690000.0,core 5,4.0,5.0,12.0,none,1920x1080,4,nvidia,Văn phòng / Học tập
acer,17.9,1.6,8.0,2048.0,61.154671717171716,win 11,9990000.0,i3,5.0,4.5,10.0,none,1366x768,3,intel,Di động / Mỏng nhẹ / Ultrabook
msi,22.5,2.0,16.0,512.0,61.154671717171716,win 11,15790000.0,i5,8.0,4.4,12.0,none,1920x1080,5,nvidia,Kỹ thuật / Lập trình
msi,16.0,1.6,16.0,1024.0,61.154671717171716,win 11,26990000.0,ultra 7,14.0,4.8,24.0,ips,1920x1080,5,nvidia,Thiết kế đồ họa / Multimedia
lg,11.5,1.2,16.0,512.0,72.0,win 11,22990000.0,ultra 5,12.0,5.0,16.0,ips,1920x1200,5,intel,Di động / Mỏng nhẹ / Ultrabook
hp,17.9,1.75,16.0,512.0,61.154671717171716,win 11,20990000.0,i7,14.0,5.0,16.0,none,1920x1080,2,intel,Di động / Mỏng nhẹ / Ultrabook
dell,18.0,1.7,16.0,1024.0,41.0,no os,18990000.0,i7,10.0,5.0,12.0,wva,1920x1080,3,intel,Kỹ thuật / Lập trình
lenovo,19.5,1.5,16.0,1024.0,47.0,win 11,14490000.0,ryzen 7,8.0,4.5,16.0,none,1920x1080,5,amd,Kỹ thuật / Lập trình
lenovo,17.1,1.6,16.0,2048.0,45.0,win 11,20490000.0,i7,10.0,5.0,12.0,ips,1920x1080,6,intel,Di động / Mỏng nhẹ / Ultrabook
msi,18.0,1.7,16.0,512.0,39.3,win 11,12990000.0,ryzen 7,8.0,4.3,24.0,none,1920x1080,2,amd,Kỹ thuật / Lập trình
lenovo,17.1,1.8,16.0,1024.0,71.0,no os,17190000.0,i5,8.0,4.6,12.0,ips,1920x1080,6,intel,Di động / Mỏng nhẹ / Ultrabook
apple,11.3,1.24,16.0,256.0,61.154671717171716,macos,27990000.0,m3,8.0,3.7,24.0,none,2560x1600,0,apple gpu,Thiết kế đồ họa / Multimedia
dell,18.0,1.7,8.0,512.0,61.154671717171716,no os,10490000.0,i3,6.0,4.4,10.0,none,1920x1080,4,intel,Văn phòng / Học tập
hp,18.0,1.6,8.0,512.0,61.154671717171716,win 11,9990000.0,i3,6.0,4.4,10.0,none,1920x1080,3,intel,Văn phòng / Học tập
lenovo,17.1,2.0,16.0,1024.0,80.0,win 11,36990000.0,ryzen 7,8.0,5.1,16.0,ips,2560x1440,5,nvidia,Thiết kế đồ họa / Multimedia
asus,14.9,1.6,16.0,512.0,50.0,win 11,18490000.0,i5,8.0,4.6,12.0,ips,1920x1080,4,intel,Laptop 2 trong 1 / Cảm ứng
lenovo,19.5,1.6,16.0,1024.0,42.0,win 11,11490000.0,ryzen 5,6.0,4.3,16.0,ips,1920x1080,3,amd,Văn phòng / Học tập
dell,18.0,1.7,8.0,256.0,61.154671717171716,no os,12390000.0,i5,10.0,4.4,12.0,none,1920x1080,4,intel,Kỹ thuật / Lập trình
dell,18.0,1.8,16.0,512.0,61.154671717171716,win 11,15990000.0,i5,8.0,4.4,12.0,none,1920x1080,2,intel,Kỹ thuật / Lập trình
apple,11.3,1.24,24.0,512.0,61.154671717171716,macos,32490000.0,m3,8.0,3.7,24.0,none,2560x1600,0,apple gpu,Thiết kế đồ họa / Multimedia
dell,18.0,1.8,16.0,1024.0,41.0,win 11,18290000.0,i7,10.0,4.4,12.0,none,1920x1080,2,intel,Kỹ thuật / Lập trình
asus,17.7,1.7,16.0,512.0,42.0,win 11,14990000.0,i5,10.0,4.6,12.0,ips,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
asus,13.9,1.4,32.0,1024.0,75.0,win 11,54990000.0,ultra 9,16.0,5.1,24.0,ips,1366x768,4,intel,Di động / Mỏng nhẹ / Ultrabook
lenovo,13.9,1.3,32.0,1024.0,75.0,win 11,56990000.0,ultra 7,8.0,4.8,12.0,ips,1366x768,2,intel,Di động / Mỏng nhẹ / Ultrabook
hp,16.9,1.6,32.0,512.0,61.154671717171716,win 11,31990000.0,ultra 7,12.0,4.0,24.0,none,1920x1080,4,intel,Laptop 2 trong 1 / Cảm ứng
asus,14.9,1.6,16.0,512.0,75.0,win 11,25990000.0,ultra 5,8.0,4.5,8.0,ips,1366x768,4,intel,Di động / Mỏng nhẹ / Ultrabook
apple,36.0,1.18,32.0,512.0,61.154671717171716,macos,29590000.0,m4,10.0,6.0,24.0,none,2560x1600,5,apple gpu,Thiết kế đồ họa / Multimedia
asus,22.8,2.1,16.0,2048.0,90.0,win 11,37990000.0,i7,10.0,4.9,24.0,ips,1366x768,7,nvidia,Gaming
acer,19.5,1.7,16.0,1024.0,61.154671717171716,win 11,11990000.0,ryzen 7,8.0,4.3,8.0,led,1366x768,2,amd,Thiết kế đồ họa / Multimedia
asus,17.7,1.7,16.0,512.0,42.0,win 11,15990000.0,i7,10.0,4.7,12.0,ips,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
msi,22.8,2.1,8.0,512.0,61.154671717171716,win 11,14990000.0,ryzen 5,6.0,4.55,16.0,none,1920x1080,3,nvidia,Gaming
hp,23.5,2.3,16.0,512.0,52.5,win 11,16690000.0,ryzen 5,6.0,4.5,16.0,none,1920x1080,2,nvidia,Gaming
asus,24.0,2.3,16.0,512.0,90.0,win 11,30990000.0,i9,10.0,4.6,16.0,none,2560x1440,0,nvidia,Gaming
acer,17.9,1.6,24.0,2048.0,58.0,win 11,15990000.0,i7,10.0,4.7,12.0,led,1366x768,4,intel,Thiết kế đồ họa / Multimedia
apple,15.5,1.56,24.0,1024.0,72.4,macos,59990000.0,m4,14.0,3.9,16.0,retina,1366x768,3,apple gpu,Thiết kế đồ họa / Multimedia
msi,24.9,2.3,16.0,1024.0,61.154671717171716,win 11,20990000.0,i5,12.0,4.7,24.0,none,1920x1080,2,intel,Kỹ thuật / Lập trình
hp,19.9,1.52,16.0,512.0,61.154671717171716,win 11,13990000.0,i5,10.0,4.4,12.0,none,1366x768,4,intel,Kỹ thuật / Lập trình
asus,13.9,1.4,24.0,1024.0,78.0,win 11,38490000.0,ryzen 7,8.0,5.0,24.0,ips,1366x768,3,amd,Di động / Mỏng nhẹ / Ultrabook
apple,11.3,1.24,16.0,256.0,18.0,macos,32490000.0,m3,10.0,6.0,24.0,led,2560x1600,2,apple gpu,Thiết kế đồ họa / Multimedia
acer,17.9,1.6,16.0,2048.0,61.154671717171716,win 11,14990000.0,i5,12.0,4.5,18.0,ips,1366x768,3,intel,Di động / Mỏng nhẹ / Ultrabook
lenovo,19.2,1.5,16.0,512.0,38.0,no os,13590000.0,i5,8.0,4.6,12.0,none,1920x1080,6,intel,Kỹ thuật / Lập trình
hp,18.0,1.6,8.0,512.0,61.154671717171716,win 11,10890000.0,none,10.0,4.6,16.0,none,1366x768,0,intel,Kỹ thuật / Lập trình
apple,15.5,1.56,16.0,1024.0,72.4,macos,44990000.0,m4,10.0,6.0,24.0,retina,1366x768,3,apple gpu,Thiết kế đồ họa / Multimedia
lenovo,15.5,1.5,32.0,1024.0,73.0,win 11,38890000.0,ryzen 9,10.0,5.0,24.0,ips,1366x768,4,amd,Thiết kế đồ họa / Multimedia
gigabyte,23.4,2.3,8.0,2048.0,54.0,win 11,19990000.0,i5,12.0,4.7,24.0,none,1920x1080,4,nvidia,Kỹ thuật / Lập trình
lenovo,20.4,1.8,16.0,1024.0,47.0,win 11,19990000.0,i5,8.0,4.6,12.0,ips,1920x1080,6,intel,Kỹ thuật / Lập trình
lenovo,19.5,1.5,24.0,1024.0,60.0,win 11,16790000.0,i5,8.0,4.6,12.0,ips,1920x1080,4,intel,Kỹ thuật / Lập trình
dell,18.0,1.8,16.0,2048.0,61.154671717171716,win 11,20990000.0,i7,14.0,5.0,12.0,led,1920x1080,2,intel,Thiết kế đồ họa / Multimedia
hp,17.9,1.75,32.0,512.0,61.154671717171716,win 11,17590000.0,i5,10.0,4.6,12.0,none,1920x1080,4,intel,Di động / Mỏng nhẹ / Ultrabook
apple,36.0,1.18,24.0,256.0,61.154671717171716,none,15990000.0,m2,8.0,3.5,16.0,none,3840x2160,3,none,Thiết kế đồ họa / Multimedia
asus,24.5,2.3,16.0,1024.0,73.0,win 11,40990000.0,ryzen 9,12.0,5.1,36.0,ips,1920x1080,5,nvidia,Gaming
asus,24.5,2.3,16.0,2048.0,90.0,win 11,29990000.0,i7,14.0,4.9,24.0,ips,1920x1080,6,intel,Gaming
asus,14.9,1.6,16.0,512.0,50.0,win 11,21990000.0,i9,14.0,5.4,24.0,ips,1920x1080,4,intel,Laptop 2 trong 1 / Cảm ứng
lenovo,19.5,1.5,16.0,1024.0,47.0,win 11,12990000.0,ryzen 5,6.0,4.3,16.0,none,1920x1080,5,amd,Văn phòng / Học tập
hp,18.0,1.6,16.0,512.0,61.154671717171716,win 11,17990000.0,ultra 5,14.0,5.0,18.0,ips,1366x768,3,intel,Kỹ thuật / Lập trình
lenovo,14.9,1.4,32.0,1024.0,70.0,win 11,41890000.0,ultra 7,8.0,4.8,12.0,ips,1366x768,5,intel,Di động / Mỏng nhẹ / Ultrabook
lenovo,19.5,1.5,24.0,1024.0,60.0,win 11,19790000.0,i7,10.0,4.9,24.0,ips,1920x1080,4,intel,Kỹ thuật / Lập trình
asus,17.7,1.7,16.0,512.0,50.0,win 11,18490000.0,qualcomm snapdragon,8.0,2.97,30.0,ips,1920x1080,3,qualcomm,Di động / Mỏng nhẹ / Ultrabook
msi,25.0,2.3,16.0,512.0,61.154671717171716,win 11,14990000.0,none,10.0,4.6,16.0,none,1920x1080,0,nvidia,Gaming
apple,15.5,1.56,24.0,1024.0,72.4,macos,63490000.0,m4,14.0,4.0,16.0,retina,1366x768,3,apple gpu,Thiết kế đồ họa / Multimedia
apple,11.5,4.5,24.0,512.0,61.154671717171716,macos,49990000.0,m4,10.0,6.0,24.0,retina,4480x2520,4,apple gpu,Thiết kế đồ họa / Multimedia
huawei,16.9,1.6,8.0,512.0,42.0,win 11,10990000.0,ryzen 7,8.0,4.3,16.0,none,1920x1080,4,amd,Di động / Mỏng nhẹ / Ultrabook
lenovo,14.9,1.4,16.0,512.0,65.0,win 11,22990000.0,i7,14.0,5.0,24.0,ips,1366x768,5,intel,Di động / Mỏng nhẹ / Ultrabook
acer,15.0,1.3,16.0,2048.0,58.0,win 11,18990000.0,ultra 5,12.0,4.3,12.0,led,1920x1080,3,intel,Thiết kế đồ họa / Multimedia
lenovo,19.5,1.5,24.0,1024.0,60.0,win 11,22490000.0,ryzen 5,6.0,4.8,16.0,ips,1366x768,4,amd,Văn phòng / Học tập
msi,16.0,1.6,32.0,1024.0,61.154671717171716,win 11,32890000.0,ultra 7,14.0,4.8,24.0,ips,1920x1080,5,intel,Thiết kế đồ họa / Multimedia
asus,13.9,1.4,16.0,512.0,75.0,win 11,30490000.0,ultra 5,14.0,4.9,18.0,ips,1366x768,4,intel,Di động / Mỏng nhẹ / Ultrabook
hp,19.9,1.52,16.0,512.0,61.154671717171716,win 11,14990000.0,i5,10.0,4.4,12.0,none,1366x768,4,intel,Kỹ thuật / Lập trình
asus,17.7,1.7,16.0,512.0,42.0,win 11,20990000.0,ultra 5,14.0,4.9,18.0,ips,1920x1080,3,intel,Di động / Mỏng nhẹ / Ultrabook
asus,24.5,2.3,16.0,1024.0,90.0,win 11,27990000.0,ryzen 7,8.0,4.7,16.0,ips,1920x1080,4,nvidia,Gaming
asus,24.5,2.3,16.0,512.0,90.0,win 11,23490000.0,ryzen 7,8.0,4.5,20.0,ips,1920x1080,5,amd,Gaming
dell,18.0,1.7,8.0,512.0,61.154671717171716,no os,12590000.0,i5,6.0,4.4,12.0,none,1920x1080,4,intel,Văn phòng / Học tập
asus,14.9,1.6,16.0,512.0,70.0,win 11,22990000.0,qualcomm snapdragon,8.0,3.4,16.0,ips,1366x768,3,qualcomm,Di động / Mỏng nhẹ / Ultrabook
apple,15.5,1.56,36.0,1024.0,72.4,macos,77990000.0,m4,14.0,4.0,16.0,retina,1366x768,3,apple gpu,Thiết kế đồ họa / Multimedia
